timestamp,cpu_percent,rss_memory_mb,open_fds
1777396591.106574,0.0,1256.9375,58
1777396591.61652,0.0,1256.9375,58
1777396592.127224,0.0,1256.9375,58
1777396592.637932,0.0,1256.9375,58
1777396593.147809,0.0,1256.9375,58
1777396593.658438,0.0,1256.9375,58
1777396594.165339,0.0,1256.9375,58
1777396594.675606,0.0,1256.9375,58
1777396595.185218,0.0,1256.9375,58
1777396595.7583308,0.0,1257.359375,87
1777396596.27089,0.0,1256.9375,58
1777396596.783062,0.0,1256.9375,58
1777396597.357415,0.0,1268.765625,856
1777396597.8663838,0.0,1256.9375,58
1777396598.374901,0.0,1256.9375,58
1777396598.887687,0.0,1279.578125,1027
1777396599.40016,0.0,1323.46875,2878
1777396599.9110458,0.0,1367.578125,4754
1777396600.4246888,0.0,1396.8125,5999
1777396600.935885,0.0,1426.953125,7275
1777396601.447517,0.0,1451.359375,8295
1777396601.96102,0.0,1480.5625,9531
1777396602.470119,0.0,1505.953125,10606
1777396602.982335,0.0,1492.671875,10860
1777396603.493112,0.0,1361.84375,8072
1777396604.00376,0.0,1285.53125,6444
1777396604.510941,0.0,1258.015625,5857
1777396605.021703,0.0,1255.1875,1510
1777396605.532396,0.0,1254.859375,58
1777396606.0412421,0.0,1254.859375,58
1777396606.550753,0.0,1254.859375,58
1777396607.059149,0.0,1254.859375,58
1777396607.569639,0.0,1254.859375,58
1777396608.076395,0.0,1254.859375,58
1777396608.586127,0.0,1254.859375,58
1777396609.093285,0.0,1254.859375,58
1777396609.599172,0.0,1254.859375,58
1777396610.1049569,0.0,1254.859375,58
1777396610.613072,0.0,1254.859375,58
1777396611.1220212,0.0,1254.859375,58
1777396611.632287,0.0,1254.859375,58
1777396612.1426811,0.0,1254.859375,58
1777396612.648808,0.0,1254.859375,58
1777396613.1595252,0.0,1254.859375,58
1777396613.666417,0.0,1254.859375,58
1777396614.176654,0.0,1254.859375,58
1777396614.686892,0.0,1254.859375,58
1777396615.196486,0.0,1254.859375,58
1777396615.705753,0.0,1254.859375,58
1777396616.2160718,0.0,1254.859375,58
1777396616.724076,0.0,1254.859375,58
1777396617.2347898,0.0,1254.875,58
1777396617.741367,0.0,1254.875,58
1777396618.247466,0.0,1254.875,58
1777396618.7577658,0.0,1254.875,58
1777396619.268016,0.0,1254.875,58
1777396619.778212,0.0,1254.875,58
1777396620.28588,0.0,1254.875,58
1777396620.791323,0.0,1254.875,58
1777396621.300286,0.0,1254.875,58
1777396621.810905,0.0,1254.875,58
1777396622.3215518,0.0,1254.875,58
1777396622.832157,0.0,1254.875,58
1777396623.341216,0.0,1254.875,58
1777396623.8519611,0.0,1254.875,58
1777396624.36127,0.0,1254.875,58
1777396624.871489,0.0,1254.875,58
1777396625.378848,0.0,1254.875,58
1777396625.886394,0.0,1254.875,58
1777396626.396616,0.0,1254.875,58
1777396626.907226,0.0,1254.875,58
1777396627.413306,0.0,1254.875,58
1777396627.923297,0.0,1254.875,58
1777396628.4336488,0.0,1266.78125,948
1777396628.946599,0.0,1255.125,221
1777396629.460557,0.0,1254.96875,58
1777396629.9745579,0.0,1254.96875,58
1777396630.485871,0.0,1259.484375,672
1777396630.9944289,0.0,1254.4375,58
1777396631.5078871,0.0,1254.4375,58
1777396632.019392,0.0,1254.4375,58
